0.18928576235944128,7.718156516863772,4.692531055297897
3.679178933900049,0.2070106685009634,0.14147402265850317
2.4082981284167833,9.40833635038243,9.804258500610462
4.049922487084324,8.402144209901394,8.600831821780414
2.7540468303412844,0.35339899314458023,1.870381879214806
3.214901084963886,5.46144428073009,1.7418042591603253
2.212707469430633,9.117821871995936,1.2458740996726991
0.00040610239155824956,5.075998662546283,2.2176308256540374
6.093181202563478,7.423281452972862,8.200134350738658
6.472705932587289,5.918325663995764,9.339186344857165
3.9153686919608433,9.715361072748344,6.982565864136557
5.3077907753857385,7.145052873243269,6.219151400775139
1.3810556919601424,8.612688447588909,1.072826024070503
1.0333856845892964,1.423605431848804,2.5649045028904993
